strike_type,strike_group,strike_frame,Neck_x,Neck_y,RShoulder_x,RShoulder_y,RElbow_x,RElbow_y,RWrist_x,RWrist_y,LShoulder_x,LShoulder_y,LElbow_x,LElbow_y,LWrist_x,LWrist_y,RHip_x,RHip_y,RKnee_x,RKnee_y,RAnkle_x,RAnkle_y,LHip_x,LHip_y,LKnee_x,LKnee_y,LAnkle_x,LAnkle_y
forehand,2fe32cc1af8fe1a6051f39bb8f6ad2d7,15,124.653,133.429,137.407,132.475,0,0,0,0,110.978,132.481,105.137,161.818,97.2551,153.015,135.372,193.078,138.342,245.835,140.276,292.795,114.902,195.02,113.881,243.903,110.946,293.746
forehand,2fe32cc1af8fe1a6051f39bb8f6ad2d7,16,124.632,132.487,137.363,132.47,0,0,0,0,111.913,132.472,106.081,164.71,91.3972,151.034,136.353,192.126,139.299,244.874,141.277,291.815,118.77,194.05,113.884,243.908,110.95,293.738
forehand,2fe32cc1af8fe1a6051f39bb8f6ad2d7,1,141.286,152.047,136.366,153.005,126.58,185.252,138.341,192.078,146.171,151.057,156.889,175.457,168.64,175.423,120.739,207.746,147.141,251.71,137.373,309.428,120.765,206.775,129.536,249.773,107.091,293.781
forehand,2fe32cc1af8fe1a6051f39bb8f6ad2d7,2,139.311,152.002,137.345,153.012,133.455,185.25,135.383,211.633,142.224,150.059,149.075,173.54,165.689,173.505,122.694,208.735,146.19,250.771,137.374,309.41,118.795,206.78,128.589,248.791,107.062,293.772
forehand,2fe32cc1af8fe1a6051f39bb8f6ad2d7,3,133.443,149.092,137.399,156.911,145.184,197.936,159.797,222.386,128.541,144.218,143.218,158.857,152.039,161.81,121.677,211.638,145.158,252.671,137.409,308.438,109.004,207.758,125.607,247.833,107.036,294.738
forehand,2fe32cc1af8fe1a6051f39bb8f6ad2d7,4,129.593,150.074,137.41,156.919,151.973,195.021,168.66,215.591,121.768,144.154,129.552,190.143,0,0,120.768,211.654,144.222,253.634,137.401,308.396,107.058,207.771,121.76,247.825,106.129,294.733
forehand,2fe32cc1af8fe1a6051f39bb8f6ad2d7,5,128.544,150.077,138.323,157.902,153.981,192.087,175.461,203.841,116.835,143.197,129.575,190.139,0,0,121.683,210.687,144.154,253.648,137.393,307.442,106.056,208.705,120.716,246.894,106.109,294.775
forehand,2fe32cc1af8fe1a6051f39bb8f6ad2d7,6,128.529,148.107,137.384,154.005,154.956,184.298,176.502,186.252,116.815,141.277,0,0,0,0,120.77,208.734,142.235,253.662,137.389,308.381,106.041,207.722,117.816,246.862,106.111,294.746
forehand,2fe32cc1af8fe1a6051f39bb8f6ad2d7,7,127.587,146.193,138.34,153.041,155.928,178.442,169.616,168.625,113.878,140.289,104.132,164.737,0,0,121.686,208.738,140.277,253.693,137.387,306.477,105.121,207.722,114.909,246.859,106.108,293.801
forehand,2fe32cc1af8fe1a6051f39bb8f6ad2d7,8,127.548,145.161,139.299,152.008,154.005,169.61,160.867,155.923,112.904,138.354,103.154,161.832,114.905,168.624,121.77,207.753,137.382,253.636,137.394,302.573,106.065,206.747,113.925,246.84,106.115,293.798
forehand,2fe32cc1af8fe1a6051f39bb8f6ad2d7,9,126.591,144.165,138.373,149.069,155.922,159.843,151.996,145.158,112.866,137.383,99.2587,160.872,111.93,166.689,124.657,206.721,137.317,251.746,138.335,300.62,106.107,203.823,113.867,246.804,106.107,293.785
forehand,30359bf64c959b29c44d6d0b2e9c0595,0,460.905,259.048,476.48,259.098,502.021,310.044,539.326,290.404,447.159,259.028,494.238,302.203,529.452,286.468,474.56,370.778,507.841,460.796,492.175,556.819,445.18,368.857,460.805,457,425.655,539.184
forehand,30359bf64c959b29c44d6d0b2e9c0595,10,462.9,259.15,439.372,259.116,411.882,272.888,429.587,223.854,492.233,259.163,537.264,270.889,578.413,257.114,439.368,376.665,478.535,460.978,476.577,554.968,462.787,374.726,447.249,458.942,413.841,519.698
forehand,30359bf64c959b29c44d6d0b2e9c0595,11,462.815,272.729,431.582,272.731,396.266,280.656,413.819,227.75,492.268,270.847,539.236,272.743,588.174,257.218,433.467,382.577,480.469,462.931,476.477,556.926,462.783,382.56,447.202,460.972,415.766,523.644
forehand,30359bf64c959b29c44d6d0b2e9c0595,12,460.868,274.841,429.573,274.834,384.52,292.379,396.232,243.442,492.149,274.782,537.299,274.788,590.173,264.957,431.574,388.428,482.445,462.906,476.489,556.931,460.819,388.413,449.162,462.915,417.834,523.584
forehand,30359bf64c959b29c44d6d0b2e9c0595,13,458.931,286.46,429.524,286.552,382.459,304.213,382.517,259.115,484.432,282.619,513.825,280.617,0,0,431.439,390.366,486.368,462.896,476.451,556.961,458.951,392.357,458.904,462.766,419.732,523.581
forehand,30359bf64c959b29c44d6d0b2e9c0595,14,456.939,288.513,429.463,288.579,382.57,319.824,368.867,288.428,482.459,288.475,494.246,284.557,0,0,429.546,392.349,488.29,462.889,476.447,556.947,453.023,394.285,458.879,460.955,417.849,523.544
forehand,30359bf64c959b29c44d6d0b2e9c0595,25,382.565,270.81,413.905,264.988,460.903,233.607,431.431,206.241,351.185,272.811,323.817,321.737,313.949,272.801,413.853,376.64,453.069,458.946,462.788,554.847,370.795,382.517,364.878,447.263,323.81,531.444
forehand,30359bf64c959b29c44d6d0b2e9c0595,2,456.943,263.041,462.869,264.964,498.178,302.24,541.237,261.088,445.294,262.992,480.49,304.113,0,0,464.792,382.521,496.132,462.834,490.222,556.939,445.166,380.602,453.04,462.832,417.788,543.153
forehand,30359bf64c959b29c44d6d0b2e9c0595,3,457.008,261.106,456.99,263.042,496.219,294.381,539.174,259.023,453.082,259.144,494.246,288.519,531.438,259.191,462.824,384.488,492.263,462.951,490.244,556.919,445.245,382.564,449.119,462.924,415.937,543.164
forehand,30359bf64c959b29c44d6d0b2e9c0595,4,460.826,259.091,449.14,259.076,492.252,288.527,537.261,251.269,468.706,259.03,519.685,284.607,543.213,249.34,458.935,374.704,486.357,460.924,492.151,554.953,451.088,372.723,447.292,460.897,417.796,541.214
forehand,30359bf64c959b29c44d6d0b2e9c0595,5,460.933,257.054,445.292,255.126,478.577,276.774,511.872,231.689,476.542,257.055,523.643,278.747,551.028,249.276,449.205,368.862,478.592,460.827,492.137,552.914,460.934,368.767,451.149,455.003,417.77,537.236
forehand,30359bf64c959b29c44d6d0b2e9c0595,6,462.826,253.2,445.219,247.372,466.79,272.743,502.019,227.762,480.475,251.306,525.492,274.806,554.972,245.417,447.112,366.901,462.839,451.083,415.763,533.379,462.884,366.806,474.618,453.053,492.125,547.107
forehand,30359bf64c959b29c44d6d0b2e9c0595,7,462.879,249.323,443.217,243.522,458.969,270.823,478.489,225.834,490.236,255.174,527.519,272.9,560.854,243.493,443.282,366.79,456.948,449.132,413.91,525.474,462.866,366.775,478.449,455.009,484.424,549.055
forehand,30359bf64c959b29c44d6d0b2e9c0595,8,460.881,251.235,431.607,245.392,447.137,259.154,476.614,208.138,486.38,257.077,529.511,270.854,570.551,245.418,437.38,364.912,455.03,449.127,413.855,521.629,462.84,366.769,478.477,455.048,478.547,551.014
forehand,30359bf64c959b29c44d6d0b2e9c0595,9,462.891,257.176,445.144,255.197,421.707,266.916,447.147,223.801,490.258,257.219,537.226,272.701,574.567,253.244,439.331,368.796,476.627,455.024,476.637,551.027,460.961,368.795,449.123,454.993,413.783,517.741
forehand,30664ba1f603219cb64bed7d6bc05dd5,0,376.855,151.985,388.613,156.913,417.943,192.07,442.36,177.447,363.188,145.194,0,0,0,0,370.968,236.081,395.471,292.761,412.031,357.312,347.514,232.178,340.657,293.77,310.406,340.727
forehand,30664ba1f603219cb64bed7d6bc05dd5,10,411.111,162.778,426.719,171.565,443.353,211.643,473.591,243.894,397.391,154.976,0,0,0,0,400.298,246.827,413.042,293.805,411.085,357.315,371.951,238.028,348.536,292.748,318.19,338.698
forehand,30664ba1f603219cb64bed7d6bc05dd5,11,413.045,162.797,433.573,171.576,450.142,215.546,475.602,248.794,395.417,153.964,379.844,158.85,0,0,403.248,244.863,413.035,294.735,411.088,357.316,372.953,233.159,348.507,286.943,321.122,332.867
forehand,30664ba1f603219cb64bed7d6bc05dd5,12,418.861,155.935,439.402,167.643,450.217,213.597,472.622,245.844,400.328,145.148,371.005,151.973,378.791,168.648,403.295,239.003,412.062,292.813,412.043,351.452,374.907,228.276,351.441,280.1,325.077,331.873
forehand,30664ba1f603219cb64bed7d6bc05dd5,13,418.859,151.041,441.334,160.834,450.205,207.761,470.711,244.869,398.375,138.328,366.107,148.106,373.928,161.828,408.144,233.165,411.123,291.822,413.015,350.485,378.798,223.398,353.397,277.158,330.911,329.923
forehand,30664ba1f603219cb64bed7d6bc05dd5,14,418.846,144.208,440.38,153.043,449.165,199.889,463.852,236.078,397.38,135.379,368.059,148.121,377.836,152.039,410.123,230.198,411.115,286.935,414.965,349.518,379.814,221.438,355.328,273.233,335.798,324.043
forehand,30664ba1f603219cb64bed7d6bc05dd5,15,417.927,137.319,435.496,145.162,438.459,181.346,448.185,207.737,401.269,128.574,370.003,145.181,375.897,135.402,412.051,216.547,412.033,283.982,417.92,348.542,386.615,207.773,358.279,261.548,340.705,314.273
forehand,30664ba1f603219cb64bed7d6bc05dd5,16,418.937,129.502,434.527,135.408,0,0,0,0,404.258,123.686,371.959,136.358,380.771,122.712,415.969,210.685,412.052,278.138,418.93,348.465,390.537,203.829,363.141,253.703,343.619,303.534
forehand,30664ba1f603219cb64bed7d6bc05dd5,17,418.891,122.677,433.564,128.559,0,0,0,0,403.283,118.793,372.021,125.615,389.589,107.052,417.92,209.709,416.916,277.145,419.875,347.497,393.456,200.919,364.119,246.808,347.526,295.717
forehand,30664ba1f603219cb64bed7d6bc05dd5,18,418.919,119.746,433.543,121.71,0,0,0,0,405.197,115.836,372.966,120.775,386.609,104.137,418.942,207.746,418.912,274.203,424.75,341.654,395.46,200.891,364.196,240.997,348.474,292.788
forehand,30664ba1f603219cb64bed7d6bc05dd5,19,417.939,113.874,433.513,118.77,0,0,0,0,403.232,110.978,376.849,124.65,378.821,111.924,419.905,198.921,423.785,265.416,427.718,335.805,396.419,192.09,367.077,238.06,348.565,292.784
forehand,30664ba1f603219cb64bed7d6bc05dd5,1,379.798,159.806,394.457,164.738,422.818,195.026,450.225,183.244,366.099,152.992,379.76,156.936,0,0,372.955,240.972,402.313,293.801,411.045,357.319,349.482,238.045,343.628,299.618,310.411,340.724
forehand,30664ba1f603219cb64bed7d6bc05dd5,20,419.857,111.904,433.59,112.943,0,0,0,0,405.202,108.02,377.828,128.586,379.82,114.882,424.734,195.023,425.701,262.457,433.511,331.856,401.275,191.1,369.99,238.982,353.381,295.714
forehand,30664ba1f603219cb64bed7d6bc05dd5,21,418.856,111.951,433.545,113.866,0,0,0,0,403.22,109.025,378.83,137.367,392.49,133.457,425.687,193.071,425.766,261.466,435.519,327.993,401.311,191.104,370.994,243.901,356.318,301.617
forehand,30664ba1f603219cb64bed7d6bc05dd5,22,418.868,110.973,431.615,112.883,0,0,0,0,404.258,109.987,382.718,144.197,379.779,128.537,425.709,191.127,426.673,260.499,437.468,327.012,403.229,191.092,372.934,247.817,363.14,309.38
forehand,30664ba1f603219cb64bed7d6bc05dd5,2,383.716,160.865,395.433,168.639,426.713,199.899,457.045,189.153,371.979,156.913,404.238,160.806,428.691,153.034,378.766,244.9,405.228,293.783,411.085,357.316,355.306,240.966,347.546,300.624,315.287,340.678
forehand,30664ba1f603219cb64bed7d6bc05dd5,3,386.658,164.744,397.388,169.64,428.664,203.834,464.803,193.082,376.859,159.856,411.05,166.676,435.546,160.792,379.824,250.74,410.097,294.742,411.099,357.315,356.372,246.833,348.522,303.564,316.25,341.672
forehand,30664ba1f603219cb64bed7d6bc05dd5,4,389.584,166.698,401.31,174.513,432.55,207.722,467.777,199.896,379.817,160.811,412.055,170.586,440.404,167.617,380.793,251.738,411.095,294.741,411.112,357.316,359.256,247.822,351.44,302.596,317.187,341.666
forehand,30664ba1f603219cb64bed7d6bc05dd5,5,394.402,167.693,403.274,175.481,432.587,210.684,472.646,206.771,382.732,161.813,414.973,173.514,440.379,173.505,386.654,253.66,412.058,293.78,412.044,357.318,363.173,246.87,351.433,303.556,317.22,341.693
forehand,30664ba1f603219cb64bed7d6bc05dd5,6,396.393,167.682,407.173,175.494,432.571,211.664,471.667,215.61,386.647,161.781,416.908,175.479,438.449,175.431,388.601,253.661,413.991,294.744,411.117,357.318,364.167,246.871,353.385,301.582,318.201,340.719
forehand,30664ba1f603219cb64bed7d6bc05dd5,7,401.287,167.646,411.068,175.452,441.411,218.485,482.444,229.212,389.556,160.847,413.02,172.554,427.718,175.467,393.457,252.708,414.982,294.77,411.119,357.318,366.106,245.88,350.469,301.544,319.172,341.677
forehand,30664ba1f603219cb64bed7d6bc05dd5,8,404.209,167.659,416.923,176.436,435.534,214.558,473.609,233.153,394.438,160.796,0,0,0,0,394.457,251.719,414.975,294.745,412.031,357.319,369.036,243.908,348.542,300.598,318.239,341.675
forehand,30664ba1f603219cb64bed7d6bc05dd5,9,409.123,165.699,419.858,172.558,445.3,220.459,472.618,239.007,396.401,158.854,0,0,0,0,395.446,250.739,413.05,294.751,411.092,357.316,370.963,240.979,348.526,297.677,318.222,339.729
forehand,349f0ae95381d1d14829bb5198485d2b,0,169.632,121.735,163.768,122.709,174.512,137.367,198.941,122.725,176.444,120.723,199.901,120.746,216.549,109.015,160.815,189.165,181.334,231.193,158.874,277.13,168.645,188.196,176.448,230.201,154.938,254.628
forehand,349f0ae95381d1d14829bb5198485d2b,10,182.287,124.668,176.431,128.576,184.293,148.131,201.881,150.048,185.248,121.683,203.811,116.83,215.589,108.017,176.48,188.176,205.776,215.578,195.037,260.526,178.408,186.219,192.143,213.607,169.61,238.066
forehand,349f0ae95381d1d14829bb5198485d2b,11,184.271,127.549,177.419,132.466,188.174,152.956,204.794,154.953,191.148,120.721,209.689,114.866,230.197,104.108,177.461,188.196,206.762,216.523,195.048,259.549,182.313,186.223,193.086,214.595,169.618,238.006
forehand,349f0ae95381d1d14829bb5198485d2b,12,185.292,128.526,179.395,135.378,187.206,153.038,204.824,160.841,193.07,120.744,212.608,114.881,228.276,105.093,178.419,188.203,206.805,215.622,195.053,260.501,183.336,186.243,194.047,214.566,168.693,237.045
forehand,349f0ae95381d1d14829bb5198485d2b,13,186.235,129.503,180.374,134.434,191.082,156.919,205.793,167.699,194.044,122.681,194.047,151.05,202.862,161.79,179.407,187.205,206.8,215.613,195.044,260.509,184.279,186.218,192.113,213.583,168.669,238.027
forehand,349f0ae95381d1d14829bb5198485d2b,14,188.185,128.555,183.297,135.396,193.08,158.835,206.742,172.536,193.063,120.771,209.7,113.89,228.252,104.089,182.29,184.322,206.807,215.608,195.019,260.516,183.314,184.253,191.149,209.712,168.621,238.001
forehand,349f0ae95381d1d14829bb5198485d2b,15,188.181,128.559,183.301,135.397,193.087,158.839,206.745,172.542,192.131,121.704,209.701,113.907,228.254,104.089,182.294,185.238,206.806,215.605,195.017,260.517,183.309,184.257,192.062,209.708,168.628,237.083
forehand,349f0ae95381d1d14829bb5198485d2b,16,188.172,121.735,184.315,128.529,192.091,152.029,202.867,167.668,191.077,116.837,206.778,113.893,223.402,104.108,183.33,180.375,206.785,215.566,196.013,257.614,183.303,178.419,187.219,208.713,167.686,237.999
forehand,349f0ae95381d1d14829bb5198485d2b,17,186.254,116.844,191.161,116.847,196.972,152.016,206.807,176.462,183.297,116.835,193.084,150.036,0,0,185.244,174.503,184.259,206.761,167.642,233.159,187.197,173.52,206.761,213.592,195.989,256.617
forehand,349f0ae95381d1d14829bb5198485d2b,18,185.266,112.898,189.154,113.894,194.05,144.212,211.65,170.576,183.29,110.974,197.964,144.185,208.706,168.621,183.295,166.687,184.32,199.896,168.615,230.241,187.215,166.666,205.79,207.769,197.002,254.654
forehand,349f0ae95381d1d14829bb5198485d2b,19,186.23,104.123,184.253,103.149,205.756,132.472,222.389,157.898,191.104,104.135,206.738,135.408,222.387,157.891,182.328,157.867,177.46,192.061,169.606,224.366,194.065,159.806,203.811,203.828,198.951,247.836
forehand,349f0ae95381d1d14829bb5198485d2b,1,172.55,121.688,166.674,121.746,175.487,137.314,198.917,122.71,178.428,119.742,200.92,117.82,217.515,108.019,161.828,186.221,184.309,227.283,161.822,270.329,168.642,185.254,176.484,224.357,155.941,253.688
forehand,349f0ae95381d1d14829bb5198485d2b,20,186.219,98.2937,199.935,103.128,215.523,120.702,231.239,129.538,173.515,97.2614,159.859,117.788,138.329,128.516,196.992,152.016,198.982,194.047,199.928,245.84,178.412,151.058,175.513,190.126,174.496,221.433
forehand,349f0ae95381d1d14829bb5198485d2b,21,185.297,98.2929,199.931,103.13,215.523,120.7,232.164,129.555,173.516,97.2612,159.857,116.846,137.342,128.548,196.02,152.022,198.957,193.069,199.917,243.907,178.434,151.051,175.489,190.115,175.43,221.404
forehand,349f0ae95381d1d14829bb5198485d2b,22,185.277,97.2378,199.966,97.2419,218.492,110.959,229.23,103.147,170.601,97.2702,159.867,118.792,0,0,197.944,151.04,199.918,194.051,204.792,230.205,178.416,151.045,176.506,185.257,176.472,219.488
forehand,349f0ae95381d1d14829bb5198485d2b,23,185.281,95.3211,199.897,91.4271,209.691,91.4341,215.536,88.4735,173.539,97.3105,160.833,122.695,0,0,199.91,148.118,199.942,193.062,207.748,227.305,183.284,151.021,176.496,184.28,177.448,215.604
forehand,349f0ae95381d1d14829bb5198485d2b,24,187.219,92.3992,177.422,97.2314,168.655,118.785,165.693,121.754,197.983,90.4149,198.948,87.5252,199.899,77.749,199.894,149.084,200.902,193.107,210.69,228.274,190.15,151.033,176.428,184.264,180.361,222.433
forehand,349f0ae95381d1d14829bb5198485d2b,25,189.167,96.289,198.904,90.4794,190.114,75.7648,180.353,74.8151,177.458,98.3092,175.444,123.669,176.427,132.482,202.868,149.084,203.816,192.147,213.623,229.232,189.185,151.997,175.467,187.225,182.338,230.198
forehand,349f0ae95381d1d14829bb5198485d2b,26,191.122,97.3005,198.917,95.3137,0,0,0,0,183.293,101.201,183.258,129.568,176.463,129.562,205.762,151.998,206.785,197.982,219.473,231.187,191.154,153.03,175.501,194.042,184.268,238.07
forehand,349f0ae95381d1d14829bb5198485d2b,27,191.121,97.3067,198.926,95.3265,0,0,0,0,183.279,101.198,182.329,129.556,176.484,129.578,205.765,151.994,206.778,197.967,219.474,230.232,191.151,153.027,175.501,193.116,184.266,238.074
forehand,349f0ae95381d1d14829bb5198485d2b,28,191.131,98.2324,193.064,96.3139,169.62,98.2783,168.627,100.227,190.153,102.165,198.926,137.359,178.431,136.412,205.752,153.987,207.757,200.892,224.364,215.538,193.105,157.877,177.437,200.905,185.253,246.82
forehand,349f0ae95381d1d14829bb5198485d2b,29,189.14,103.14,191.12,103.138,192.09,127.58,0,0,186.246,103.134,191.137,121.75,176.441,120.757,201.877,160.838,207.78,206.762,231.227,218.482,193.078,162.784,182.332,211.668,191.074,255.647
forehand,349f0ae95381d1d14829bb5198485d2b,2,173.518,120.774,167.654,121.723,175.508,136.395,197.948,125.62,178.413,119.739,201.872,116.819,221.412,105.102,164.746,184.305,189.165,223.378,167.7,263.488,168.622,184.26,177.426,223.34,154.946,253.676
forehand,349f0ae95381d1d14829bb5198485d2b,30,186.241,113.939,191.114,113.937,197.952,141.274,0,0,183.311,113.932,199.935,122.721,0,0,195.996,169.619,182.287,218.507,192.112,261.542,196.985,169.631,207.777,209.688,238.031,222.416
forehand,349f0ae95381d1d14829bb5198485d2b,31,188.189,123.66,186.229,122.707,177.426,150.076,182.327,138.362,190.145,123.688,206.765,152.05,189.183,165.716,199.913,174.482,207.741,214.599,238.987,226.306,196.971,175.486,177.455,222.354,192.142,263.466
forehand,349f0ae95381d1d14829bb5198485d2b,32,191.102,128.58,192.121,127.599,181.345,156.911,0,0,186.232,129.541,183.29,158.872,182.314,152.032,205.772,177.459,206.75,215.581,234.138,229.248,197.961,181.328,178.42,222.437,193.076,263.48
forehand,349f0ae95381d1d14829bb5198485d2b,33,191.109,128.566,193.082,127.586,181.343,155.94,0,0,185.285,129.533,182.334,158.835,183.25,152.971,205.788,177.46,206.749,215.582,234.149,229.256,197.94,181.338,178.417,222.44,193.078,263.481
forehand,349f0ae95381d1d14829bb5198485d2b,34,197.928,137.369,197.941,136.397,192.113,157.883,184.276,161.81,196.008,138.349,204.794,160.793,194.055,177.435,206.782,178.414,205.755,215.528,230.214,231.202,199.914,181.356,181.348,222.409,193.06,263.444
forehand,349f0ae95381d1d14829bb5198485d2b,3,173.52,120.777,167.658,121.722,175.508,136.397,197.947,125.623,178.408,119.746,201.864,116.814,221.411,105.1,164.748,184.306,189.162,223.376,167.699,263.495,168.626,184.261,177.428,222.443,154.012,253.686
forehand,349f0ae95381d1d14829bb5198485d2b,4,175.489,119.75,167.704,120.743,176.423,136.408,196.991,127.596,183.277,114.912,204.808,113.92,223.408,101.196,166.698,183.303,191.112,220.458,174.519,262.52,169.618,183.269,179.388,222.375,153.036,252.706
